time,kg1_obs_uri,kg1_entity,kg1_source_file,kg1_source_row,kg1_lat,kg1_long,kg2_obs_uri,kg2_entity,kg2_source_file,kg2_source_row,kg2_lat,kg2_long,lat_diff,long_diff,distance_score
2026-02-05T22:36:32+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223632Z_1,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,1,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223632Z_1,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,1,35.0000999899,130.0175647988,8.21009999896205e-06,4.798800006255988e-06,1.3008900005218038e-05
2026-02-05T22:36:33+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223633Z_2,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,2,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223633Z_2,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,2,35.0001023555,130.0175695234,5.844500002183395e-06,9.523399995714499e-06,1.5367899997897894e-05
2026-02-05T22:36:34+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223634Z_3,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,3,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223634Z_3,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,3,35.0001170729,130.0175523491,8.87289999695895e-06,7.650900016642481e-06,1.652380001360143e-05
2026-02-05T22:36:35+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223635Z_4,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,4,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223635Z_4,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,4,35.000115562,130.0175635624,7.3619999980678585e-06,3.5623999963263486e-06,1.0924399994394207e-05
2026-02-05T22:36:36+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223636Z_5,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,5,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223636Z_5,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,5,35.0001099918,130.0175549956,1.791800002592936e-06,5.004400009056553e-06,6.796200011649489e-06
2026-02-05T22:36:37+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223637Z_6,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,6,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223637Z_6,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,6,35.0001055999,130.0175601384,2.6000999966413474e-06,1.3839999724041263e-07,2.73849999388176e-06
2026-02-05T22:36:38+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223638Z_7,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,7,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223638Z_7,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,7,35.0001120715,130.0175706253,3.871499998808758e-06,1.0625300006950056e-05,1.4496800005758814e-05
2026-02-05T22:36:39+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223639Z_8,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,8,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223639Z_8,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,8,35.0001015779,130.0175524013,6.622100002573461e-06,7.5986999945598654e-06,1.4220799997133327e-05
2026-02-05T22:36:40+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223640Z_9,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,9,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223640Z_9,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,9,35.0001052114,130.0175555735,2.988600002140629e-06,4.4264999985443865e-06,7.415100000685015e-06
2026-02-05T22:36:41+00:00,http://example.org/stkg/id/obs_pos_BTR-80_20260205T223641Z_10,http://example.org/stkg/id/platform_BTR-80,KG1_HO_lat_relX_ver2.4.csv,10,35.0001082,130.01756,http://example.org/stkg/id/obs_pos_BTR80_20260205T223641Z_10,http://example.org/stkg/id/platform_BTR80,KG2_HX_lat_relX_relCH1_ver2.4_e1_Px.csv,10,35.0001165354,130.01756675,8.335399996894921e-06,6.749999982957888e-06,1.508539997985281e-05
