http://example.org/stkg/id/obs_pos_Platform_A_20260205T223632Z_1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://example.org/stkg/id/PositionObservation
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223632Z_1	http://example.org/stkg/observedEntity	http://example.org/stkg/id/platform_Platform_A
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223632Z_1	http://example.org/stkg/time	"2026-02-05T22:36:32Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223632Z_1	http://www.w3.org/2003/01/geo/wgs84_pos#lat	"35.0001098178"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223632Z_1	http://www.w3.org/2003/01/geo/wgs84_pos#long	"130.0175686586"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223632Z_1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://example.org/stkg/id/PositionObservation
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223632Z_1	http://example.org/stkg/observedEntity	http://example.org/stkg/id/platform_K2BlackPanther
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223632Z_1	http://example.org/stkg/time	"2026-02-05T22:36:32Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223632Z_1	http://www.w3.org/2003/01/geo/wgs84_pos#lat	"35.0000547182"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223632Z_1	http://www.w3.org/2003/01/geo/wgs84_pos#long	"130.0245924959"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_T90_20260205T223632Z_1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://example.org/stkg/id/PositionObservation
http://example.org/stkg/id/obs_pos_T90_20260205T223632Z_1	http://example.org/stkg/observedEntity	http://example.org/stkg/id/platform_T90
http://example.org/stkg/id/obs_pos_T90_20260205T223632Z_1	http://example.org/stkg/time	"2026-02-05T22:36:32Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
http://example.org/stkg/id/obs_pos_T90_20260205T223632Z_1	http://www.w3.org/2003/01/geo/wgs84_pos#lat	"35.0001456631"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_T90_20260205T223632Z_1	http://www.w3.org/2003/01/geo/wgs84_pos#long	"130.0368567513"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223633Z_2	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://example.org/stkg/id/PositionObservation
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223633Z_2	http://example.org/stkg/observedEntity	http://example.org/stkg/id/platform_Platform_A
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223633Z_2	http://example.org/stkg/time	"2026-02-05T22:36:33Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223633Z_2	http://www.w3.org/2003/01/geo/wgs84_pos#lat	"35.0001161175"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_Platform_A_20260205T223633Z_2	http://www.w3.org/2003/01/geo/wgs84_pos#long	"130.0175748395"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223633Z_2	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://example.org/stkg/id/PositionObservation
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223633Z_2	http://example.org/stkg/observedEntity	http://example.org/stkg/id/platform_K2BlackPanther
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223633Z_2	http://example.org/stkg/time	"2026-02-05T22:36:33Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223633Z_2	http://www.w3.org/2003/01/geo/wgs84_pos#lat	"35.000062649"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_K2BlackPanther_20260205T223633Z_2	http://www.w3.org/2003/01/geo/wgs84_pos#long	"130.0245774689"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_T90_20260205T223633Z_2	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://example.org/stkg/id/PositionObservation
http://example.org/stkg/id/obs_pos_T90_20260205T223633Z_2	http://example.org/stkg/observedEntity	http://example.org/stkg/id/platform_T90
http://example.org/stkg/id/obs_pos_T90_20260205T223633Z_2	http://example.org/stkg/time	"2026-02-05T22:36:33Z"^^<http://www.w3.org/2001/XMLSchema#dateTime>
http://example.org/stkg/id/obs_pos_T90_20260205T223633Z_2	http://www.w3.org/2003/01/geo/wgs84_pos#lat	"35.0001583959"^^<http://www.w3.org/2001/XMLSchema#decimal>
http://example.org/stkg/id/obs_pos_T90_20260205T223633Z_2	http://www.w3.org/2003/01/geo/wgs84_pos#long	"130.0368254388"^^<http://www.w3.org/2001/XMLSchema#decimal>
